id,popularity,budget,revenue,original_title,runtime,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
157386,1.116296,2500000.0,6854611.0,The Spectacular Now,95,8/2/13,669,6.8,2013,2340083.38185106,6416144.51606139
68727,1.114792,20000000.0,24261569.0,Trance,101,3/27/13,666,6.4,2013,18720667.0548084,22709637.7738131
109443,1.108437,50000000.0,173649015.0,Anchorman 2: The Legend Continues,119,12/18/13,639,6.0,2013,46801667.6370212,162541269.710522
68728,1.094958,200000000.0,491868548.0,Oz: The Great and Powerful,130,3/7/13,2855,5.6,2013,187206670.548084,460405366.092004
77950,1.089268,135000000.0,282570682.0,Turbo,96,7/11/13,805,6.1,2013,126364502.619957,264495582.858608
136418,1.078745,20000000.0,8352885.0,Redemption,100,5/7/13,415,5.7,2013,18720667.0548084,7818578.9516052
134374,1.07557,25000000.0,86175291.0,Pain & Gain,130,4/18/13,1143,6.1,2013,23400833.8185106,80662946.5581117
72710,1.06549,44000000.0,63327201.0,The Host,125,3/22/13,1399,6.0,2013,41185467.5205786,59276372.2716967
87516,1.064357,30000000.0,4861022.0,Oldboy,104,11/14/13,403,6.0,2013,28081000.5822127,4550078.72040496
130150,1.055997,18000000.0,20275812.0,Labor Day,111,12/27/13,189,6.6,2013,16848600.3493276,18978836.2858945
132232,1.054366,15000000.0,146497771.0,Mama,100,1/17/13,931,6.0,2013,14040500.2911063,137126799.758128
169881,1.047604,32000000.0,57284237.0,The Physician,155,12/25/13,253,7.2,2013,29953067.2876935,53619956.4182871
144340,1.047374,13000000.0,18000000.0,Admission,107,3/21/13,230,5.4,2013,12168433.5856255,16848600.3493276
132363,1.031715,25000000.0,115922175.0,The Butler,132,8/16/13,724,7.2,2013,23400833.8185106,108507022.122212
87818,1.020237,6000000.0,32438988.0,Movie 43,90,1/1/13,564,4.4,2013,5616200.11644254,30363974.6971464
107811,1.010837,13000000.0,48065672.0,21 & Over,93,3/1/13,594,5.7,2013,12168433.5856255,44991072.1138815
68179,1.002527,40000000.0,74597643.0,Escape from Planet Earth,89,2/14/13,242,5.8,2013,37441334.1096169,69825881.8838232
64807,0.983805,40000000.0,44907260.0,Grudge Match,113,12/25/13,280,6.0,2013,37441334.1096169,42034693.1401859
205601,0.976612,10900000.0,16505460.0,Belle,105,9/8/13,138,7.1,2013,10202763.5448706,15449661.0623229
106747,0.968034,12000000.0,15008161.0,Machete Kills,107,9/12/13,399,5.2,2013,11232400.232885,14048139.259298
112949,0.96795,28000000.0,97594140.0,Safe Haven,115,2/7/13,591,6.8,2013,26208933.8767318,91351370.0720184
209403,0.941711,9500000.0,7800000.0,Bad Words,88,9/6/13,227,6.2,2013,8892316.85103403,7301060.15137531
96936,0.939402,15000000.0,19145732.0,The Bling Ring,90,6/12/13,714,5.3,2013,14040500.2911063,17921043.7146296
169209,0.937954,11000000.0,3639345.0,Empire State,94,9/3/13,157,5.0,2013,10296366.8801446,3406548.3021291
119675,0.934716,23000000.0,15600000.0,Behind the Candelabra,118,5/26/13,209,6.6,2013,21528767.1130297,14602120.3027506
109451,0.932599,78000000.0,248384621.0,Cloudy with a Chance of Meatballs 2,95,9/26/13,637,6.4,2013,73010601.5137531,232496289.563789
160588,0.92639,18000000.0,97505481.0,Blue Jasmine,98,7/25/13,680,6.9,2013,16848600.3493276,91268382.2909977
192145,0.921438,28000000.0,1021398.0,Third Person,137,9/9/13,146,5.6,2013,26208933.8767318,956062.594422364
139038,0.892454999999999,2500000.0,60141683.0,A Haunted House,86,1/11/13,345,5.5,2013,2340083.38185106,56294621.1779418
77987,0.890458,4800000.0,10337387.0,Only God Forgives,90,5/30/13,562,5.3,2013,4492960.09315403,9676139.01218528
109421,0.886993,30000000.0,63372757.0,Side Effects,106,2/7/13,987,6.3,2013,28081000.5822127,59319014.2071142
152742,0.873687999999999,13500000.0,19255873.0,La migliore offerta,124,1/1/13,389,7.7,2013,12636450.2619957,18024139.3641338
124459,0.869067,30000000.0,27437881.0,The Incredible Burt Wonderstone,100,3/14/13,587,5.2,2013,28081000.5822127,25682771.7445228
103731,0.864696999999999,10000000.0,21587700.0,Mud,130,5/1/13,739,6.9,2013,9360333.52740424,20206807.2089544
111190,0.860381,16000000.0,318982.0,Adore,100,4/3/13,185,6.2,2013,14976533.6438467,298577.790923846
127560,0.859276,18000000.0,22309223.0,The Railway Man,116,12/26/13,181,6.6,2013,16848600.3493276,20882176.8017238
98357,0.844465999999999,56000000.0,19701164.0,Broken City,109,1/18/13,438,5.7,2013,52417867.7534637,18440946.5918089
77951,0.816581,80000000.0,126546518.0,Walking With Dinosaurs,87,12/18/13,92,5.0,2013,74882668.2192339,118451761.521166
123109,0.799644999999999,2900000.0,74918.0,No One Lives,86,3/9/13,83,5.3,2013,2714496.72294723,70125.7467206071
93828,0.794369,8500000.0,9747.0,Welcome to the Punch,99,3/15/13,198,5.5,2013,7956283.49829361,9123.51708916092
109491,0.787443,60000000.0,60052138.0,Beautiful Creatures,124,2/13/13,650,5.5,2013,56162001.1644254,56210804.0713706
199373,0.784571,27220000.0,5496951.0,The Frozen Ground,105,7/18/13,304,6.2,2013,25478827.8615943,5145329.47437983
77931,0.782462,105000000.0,347434178.0,The Smurfs 2,105,7/30/13,498,5.5,2013,98283502.0377446,325209978.489953
152599,0.779447999999999,16000000.0,5867686.0,The Immigrant,120,7/3/13,163,6.0,2013,14976533.6438467,5492349.79940805
109410,0.774149,40000000.0,95020213.0,42,128,4/12/13,648,6.8,2013,37441334.1096169,88942088.5524993
77805,0.765495,10000000.0,1585582.0,Lovelace,92,8/8/13,147,6.0,2013,9360333.52740424,1484157.63550486
147773,0.752327,4600000.0,23198652.0,The Way Way Back,103,6/6/13,490,7.1,2013,4305753.42260595,21714712.0106183
162903,0.751379,28000000.0,8555008.0,The Fifth Estate,128,10/11/13,231,5.6,2013,26208933.8767318,8007772.82096115
227707,0.74452,25000000.0,6399.0,The Adventurer: The Curse of the Midas Box,99,12/5/13,49,5.2,2013,23400833.8185106,5989.67742418597
190955,0.744185,25500000.0,2415472.0,Blood Ties,128,8/22/13,125,5.8,2013,23868850.4948808,2260962.35461061
76170,0.734349,120000000.0,415440673.0,The Wolverine,126,7/23/13,2986,6.4,2013,112324002.32885,388866326.012928
134411,0.733975,35000000.0,42930462.0,Snitch,112,2/21/13,917,5.7,2013,32761167.3459148,40184344.2805554
175574,0.732485,55000000.0,110000000.0,Free Birds,91,10/30/13,185,5.8,2013,51481834.4007233,102963668.801446
129670,0.724877,12000000.0,17654912.0,Nebraska,115,9/21/13,400,7.3,2013,11232400.232885,16525586.4716971
4258,0.723277,20000000.0,78378744.0,Scary Movie 5,86,4/11/13,532,4.6,2013,18720667.0548084,73365118.5299034
76544,0.707968,25000000.0,2054941.0,Man of Tai Chi,105,7/4/13,193,5.6,2013,23400833.8185106,1923493.31391376
175528,0.707197,8500000.0,22456509.0,Baggage Claim,96,9/27/13,65,5.8,2013,7956283.49829361,21020041.4101155
152737,0.687654,25000000.0,74188937.0,August: Osage County,121,12/26/13,307,6.8,2013,23400833.8185106,69443319.4363581
132344,0.639506,3000000.0,11176469.0,Before Midnight,108,4/5/13,346,7.1,2013,2808100.05822127,10461547.7498694
227348,0.625753,5000000.0,86362372.0,Paranormal Activity: The Marked Ones,84,12/31/13,283,5.3,2013,4680166.76370212,80838060.6137757
115782,0.598453,12000000.0,35931410.0,Jobs,128,8/16/13,908,6.0,2013,11232400.232885,33632998.1709908
145135,0.596009,3500000.0,25174316.0,Dark Skies,97,2/21/13,404,6.0,2013,3276116.73459148,23563999.4084269
157360,0.592819,1000000.0,2963902.0,In a World...,93,8/9/13,143,6.4,2013,936033.352740424,2774311.12625405
115348,0.58119,35000000.0,13785015.0,Paranoia,106,8/14/13,238,5.6,2013,32761167.3459148,12903233.808027
80920,0.5641,5000000.0,1189612.0,Repentance,90,1/20/13,18,4.8,2013,4680166.76370212,1113516.50882024
164457,0.54416,22000000.0,15400000.0,Out of the Furnace,116,12/6/13,469,6.4,2013,20592733.7602893,14414913.6322025
129139,0.53635,1500000.0,3566225.0,The To Do List,104,7/24/13,225,5.6,2013,1404050.02911063,3338105.54337672
82992,0.522347,160000000.0,788679850.0,Fast & Furious 6,130,5/6/13,4368,6.6,2013,149765336.438467,738230644.234315
109417,0.506169,20000000.0,16549477.0,Battle of the Year,110,9/21/13,62,5.9,2013,18720667.0548084,15490862.4424105
145197,0.476673,100000.0,444098.0,Upstream Color,96,4/5/13,163,6.5,2013,93603.3352740424,415690.539885317
172391,0.457857,20000000.0,27187375.0,Khumba,85,7/18/13,51,5.8,2013,18720667.0548084,25448289.7734612
160768,0.457768,10000000.0,30283.0,Jimmy P.,117,9/11/13,18,4.6,2013,9360333.52740424,28345.8980210382
175541,0.442256,17500000.0,7018189.0,Black Nativity,93,11/27/13,10,6.2,2013,16380583.6729574,6569258.97983596
211067,0.412492,4000000.0,9221.0,The Sacrament,99,9/2/13,69,5.4,2013,3744133.41096169,8631.16354561945
158916,0.387592,7000000.0,6147.0,Sweetwater,95,1/24/13,41,5.7,2013,6552233.46918297,5753.79701929539
152259,0.381676,10000000.0,1034589.0,Phantom,99,1/3/13,77,5.4,2013,9360333.52740424,968409.810378363
199534,0.364964,8000000.0,9630444.0,Wolf Creek 2,106,8/30/13,81,5.6,2013,7488266.82192339,9014416.7856989
193613,0.359864,18000000.0,7972967.0,Metallica: Through the Never,93,9/25/13,53,6.6,2013,16848600.3493276,7462963.03229876
59981,0.354271,70000000.0,18662027.0,Legends of Oz: Dorothy's Return,88,6/13/13,36,6.1,2013,65522334.6918297,17468279.7017423
156711,0.341686,4900000.0,2159041.0,Austenland,97,8/15/13,111,6.6,2013,4586563.42842808,2020934.38593403
87499,0.33771,6500000.0,2401510.0,The East,116,5/31/13,179,6.3,2013,6084216.79281276,2247893.45693965
146304,0.332741,17000000.0,71625195.0,The Best Man Holiday,123,11/15/13,78,7.0,2013,15912566.9965872,67043571.4165367
157841,0.312975,33000000.0,9494789.0,The Young and Prodigious T.S. Spivet,105,10/16/13,157,6.7,2013,30889100.640434,8887439.1812329
109729,0.510294999999999,250000.0,56825.0,The Canyons,99,7/29/13,41,4.4,2013,234008.338185106,53190.0952694746
212769,0.296763,15.0,122.0,Make Your Move,110,8/7/13,20,5.9,2013,14.0405002911063,114.196069034331
214086,0.295687,4000000.0,350006.0,The Face of Love,92,10/25/13,30,5.8,2013,3744133.41096169,327617.289659265
209262,0.273681,10000000.0,653651.0,Parkland,94,10/2/13,86,5.8,2013,9360333.52740424,611839.137052131
146203,0.238632,5000000.0,15179302.0,The Last Exorcism Part II,88,2/28/13,145,4.5,2013,4680166.76370212,14208332.9433194
127373,0.230595,6000000.0,1066471.0,What Maisie Knew,93,5/2/13,98,7.5,2013,5616200.11644254,998252.425730433
192136,0.229656,35000000.0,27330000.0,Mandela: Long Walk to Freedom,141,12/6/13,165,6.5,2013,32761167.3459148,25581791.5303958
205220,0.227851,12000000.0,100129872.0,Philomena,98,11/1/13,360,7.4,2013,11232400.232885,93724899.7976296
217708,0.222776,10.0,11.0,Hross Ã­ oss,85,8/30/13,11,6.5,2013,9.36033352740424,10.2963668801446
118289,0.457265,15000000.0,21766271.0,Diana,113,9/19/13,122,5.0,2013,14040500.2911063,20373955.6207866
232175,0.384555,7500000.0,1359910.0,Gimme Shelter,101,10/17/13,55,6.4,2013,7020250.14555318,1272921.11672523
146227,0.367908,18000000.0,10501938.0,Getaway,90,8/29/13,174,5.0,2013,16848600.3493276,9830164.23641207
190754,0.171647,1052753.0,466088.0,On the Job,120,5/23/13,23,5.9,2013,985411.92019754,436273.913312079
209901,0.411515,3000000.0,1675381.0,Nothing Left to Fear,100,9/26/13,39,4.6,2013,2808100.05822127,1568212.4945476
176124,0.0758669999999999,1200000.0,2861020.0,Home Run,114,4/19/13,19,6.5,2013,1123240.0232885,2678010.14285741
116741,0.040858,58000000.0,44000000.0,The Internship,119,6/7/13,1174,6.1,2013,54289934.4589446,41185467.5205786
203793,0.010335,30000000.0,68129518.0,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,131,10/9/13,64,5.5,2013,28081000.5822127,63771501.1541291
105,6.095293,19000000.0,381109762.0,Back to the Future,116,7/3/85,3785,7.8,1985,38516154.993062,772572771.713735
2108,2.834739,1000000.0,51525171.0,The Breakfast Club,97,2/15/85,1139,7.6,1985,2027166.05226642,104450077.488422
526,1.753688,20000000.0,18432000.0,Ladyhawke,121,4/3/85,124,6.6,1985,40543321.0453284,37364724.6753747
9355,1.746063,12305523.0,36230219.0,Mad Max Beyond Thunderdome,107,6/29/85,428,5.8,1985,24945338.4809836,73444670.0229779
707,1.623978,30000000.0,152427960.0,A View to a Kill,131,5/24/85,272,5.8,1985,60814981.5679926,308996785.928224
11976,1.613752,25000000.0,15502112.0,Legend,114,7/19/85,120,6.3,1985,50679151.3066605,31425355.1848319
9340,1.596994,19000000.0,61389680.0,The Goonies,114,6/6/85,870,7.2,1985,38516154.993062,124447075.255498
10014,1.299275,3000000.0,29999213.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,87,11/1/85,168,5.7,1985,6081498.15679926,60813386.1883095
1369,1.177428,44000000.0,300400432.0,Rambo: First Blood Part II,96,5/21/85,476,6.2,1985,89195306.2997226,608961557.836567
606,1.168819,31000000.0,128499205.0,Out of Africa,161,12/10/85,128,6.7,1985,62842147.6202591,260489226.119223
1374,1.149954,31000000.0,300473716.0,Rocky IV,91,11/21/85,517,6.6,1985,62842147.6202591,609110116.673542
10957,1.034373,25000000.0,21288692.0,The Black Cauldron,80,7/24/85,114,6.2,1985,50679151.3066605,43155713.7195557
873,1.012186,15000000.0,146292009.0,The Color Purple,154,12/18/85,168,7.5,1985,30407490.7839963,296558194.362654
10999,0.898411,10000000.0,57500000.0,Commando,90,10/3/85,391,6.3,1985,20271660.5226642,116562048.005319
9838,0.887605,12500000.0,238227.0,King Solomon's Mines,100,3/20/85,50,4.9,1985,25339575.6533302,482925.687133273
10925,0.876636,4000000.0,14237000.0,The Return of the Living Dead,91,5/15/85,104,7.1,1985,8108664.20906569,28860763.086117
9281,0.873551,12000000.0,68706993.0,Witness,113,2/8/85,176,6.7,1985,24325992.627197,139280483.762906
11797,0.717479,9000000.0,24922237.0,Fright Night,106,8/2/85,98,6.8,1985,18244494.4703978,50521512.7929381
9626,0.70478,17900000.0,6948633.0,Red Sonja,89,4/9/85,100,5.2,1985,36286272.3355689,14086032.9272581
8408,0.689416,3500000.0,34000000.0,Day of the Dead,102,7/19/85,91,6.7,1985,7095081.18293247,68923645.7770583
15196,0.688022,15000000.0,14643997.0,Clue: The Movie,94,12/13/85,202,7.1,1985,30407490.7839963,29685813.5878913
9731,0.662175,2200000.0,21930418.0,Friday the 13th: A New Beginning,92,3/22/85,82,5.2,1985,4459765.31498612,44456598.8816124
13764,0.657238,50000000.0,23717291.0,Santa Claus: The Movie,108,10/29/85,26,5.9,1985,101358302.613321,48078887.1669239
10849,0.617698,15000000.0,10631333.0,The Purple Rose of Cairo,82,3/1/85,99,7.0,1985,30407490.7839963,21551477.3479397
10303,0.587272999999999,25000000.0,96773200.0,The Jewel of the Nile,106,12/4/85,135,6.1,1985,50679151.3066605,196175345.809188
1694,0.536718,900000.0,2023414.0,Re-Animator,86,10/18/85,98,6.9,1985,1824449.44703978,4101796.17048061
23919,0.5129,9000000.0,20518905.0,Porky's Revenge,92,3/22/85,21,4.4,1985,18244494.4703978,41595227.6456797
10843,0.458359,4500000.0,10609321.0,After Hours,97,9/13/85,98,7.0,1985,9122247.2351989,21506855.3687972
5683,0.427104,6000000.0,40940662.0,Pee-wee's Big Adventure,90,7/26/85,102,6.5,1985,12162996.3135985,82993520.1637139
11064,0.384037,20000000.0,45833132.0,Brewster's Millions,97,5/22/85,55,6.5,1985,40543321.0453284,92911369.2594458
8130,0.280847,5000000.0,27400000.0,Desperately Seeking Susan,104,3/29/85,38,6.2,1985,10135830.2613321,55544349.8320999
11893,0.252673999999999,9000000.0,7936012.0,Runaway Train,111,11/15/85,48,6.6,1985,18244494.4703978,16087614.1167789
13155,0.229931,25000000.0,11137801.0,Return to Oz,113,6/21/85,50,6.0,1985,50679151.3066605,22578172.084099
27064,0.214009,5000000.0,502758.0,Mishima: A Life in Four Chapters,121,5/15/85,11,6.3,1985,10135830.2613321,1019173.95010536
19064,0.208914,3200000.0,10000000.0,Once Bitten,94,11/15/85,32,5.5,1985,6486931.36725255,20271660.5226642
13938,0.592905,10000000.0,25754284.0,The Last Dragon,108,3/22/85,31,6.8,1985,20271660.5226642,52208210.2252282
9872,0.150168,25000000.0,9873044.0,Explorers,109,7/12/85,77,6.1,1985,50679151.3066605,20014299.6293326
49370,0.135989,19000000.0,12918858.0,Perfect,115,6/7/85,13,4.3,1985,38516154.993062,26188670.3716504
11338,0.132713,114.0,6700000.0,Into the Night,115,2/15/85,24,6.1,1985,231.096929958372,13582012.550185
11240,0.112015,860000.0,2451545.0,My Beautiful Laundrette,97,9/7/85,23,6.2,1985,1743362.80494912,4969688.79960348
12764,0.215817,2410000.0,10755447.0,Missing in Action 2: The Beginning,100,3/1/85,30,5.0,1985,4885470.18596207,21803077.0353507
674,5.939927,150000000.0,895921036.0,Harry Potter and the Goblet of Fire,157,11/5/05,3406,7.3,2005,167484493.448174,1000352539.22682
272,5.400826,150000000.0,374218673.0,Batman Begins,140,6/14/05,4914,7.3,2005,167484493.448174,417838832.575019
411,3.628726,180000000.0,748806957.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",143,12/7/05,1402,6.5,2005,200981392.137808,836090359.224091
752,3.617106,54000000.0,132511035.0,V for Vendetta,132,12/11/05,2670,7.6,2005,60294417.6413426,147956957.155121
187,3.520836,40000000.0,158733820.0,Sin City,124,3/31/05,1691,7.1,2005,44662531.5861797,177236356.238624
118,3.508379,150000000.0,474968763.0,Charlie and the Chocolate Factory,115,7/9/05,1826,6.5,2005,167484493.448174,530332684.498405
1895,3.457537,113000000.0,850000000.0,Star Wars: Episode III - Revenge of the Sith,140,5/17/05,2629,7.0,2005,126171651.730957,949078796.206319
7453,3.087036,50000000.0,104478416.0,The Hitchhiker's Guide to the Galaxy,109,1/15/05,780,6.6,2005,55828164.4827247,116656763.86685
1635,2.623346,126000000.0,162949164.0,The Island,136,7/20/05,1027,6.4,2005,140686974.496466,181943054.602289
953,2.444998,75000000.0,532680671.0,Madagascar,86,5/25/05,2107,6.4,2005,83742246.724087,594771682.347123
9738,2.368513,100000000.0,330579719.0,Fantastic Four,106,7/7/05,1715,5.6,2005,111656328.965449,369113178.539698
561,2.26533,100000000.0,230427240.0,Constantine,121,2/15/05,1049,6.5,2005,111656328.965449,257286597.120405
9522,2.248624,40000000.0,285176741.0,Wedding Crashers,119,7/14/05,795,6.3,2005,44662531.5861797,318417880.063907
8202,2.220063,62000000.0,52304001.0,Ã†on Flux,93,11/30/05,408,5.3,2005,69226923.9585786,58400727.4186519
10022,2.07205,56000000.0,113006880.0,The Pacifier,95,3/4/05,493,5.8,2005,62527544.2206516,126179333.68639
74,1.844731,132000000.0,591739379.0,War of the Worlds,116,6/28/05,1238,5.9,2005,147386354.234393,660714467.634347
1904,1.813128,85000000.0,162242962.0,Memoirs of a Geisha,145,12/6/05,409,7.1,2005,94907879.6206319,181154535.374009
6957,1.78595,26000000.0,109449237.0,The 40 Year Old Virgin,116,8/11/05,1236,6.2,2005,29030645.5310168,122207000.114894
9982,1.766397,150000000.0,314432665.0,Chicken Little,81,11/4/05,542,5.6,2005,167484493.448174,351083970.807229
8488,1.72647,70000000.0,368100420.0,Hitch,118,2/10/05,1010,6.3,2005,78159430.2758145,411007415.8784
9335,1.699822,32000000.0,85167639.0,Transporter 2,87,8/2/05,677,6.1,2005,35730025.2689438,95095059.1739463
11283,1.610259,25000000.0,122489822.0,Nanny McPhee,97,10/21/05,355,6.1,2005,27914082.2413623,136767638.601513
1495,1.592578,130000000.0,211643158.0,Kingdom of Heaven,144,5/3/05,677,6.4,2005,145153227.655084,236312980.729345
4379,1.513147,43000000.0,154749918.0,Monster-in-Law,101,5/13/05,240,5.7,2005,48012221.4551432,172788077.515843
254,1.508329,207000000.0,550000000.0,King Kong,187,12/14/05,1289,6.4,2005,231128600.95848,614109809.309971
4551,1.497085,53000000.0,95226116.0,Be Cool,118,3/4/05,170,5.3,2005,59177854.3516881,106325985.34198
11968,1.496807,50000000.0,44434439.0,Into the Blue,110,9/30/05,289,5.9,2005,55828164.4827247,49613863.3837919
4348,1.480854,28000000.0,121147947.0,Pride & Prejudice,128,9/16/05,749,7.6,2005,31263772.1103258,135269350.237208
142,1.475604,14000000.0,178043761.0,Brokeback Mountain,134,9/2/05,780,7.2,2005,15631886.0551629,198797127.484618
9928,1.464718,75000000.0,260696994.0,Robots,91,3/11/05,858,5.9,2005,83742246.724087,291084693.223677
11679,1.40558799999999,87000000.0,71073932.0,xXx: State of the Union,101,4/27/05,292,4.8,2005,97141006.1999409,79358543.3225998
9779,1.351718,25000000.0,39053061.0,The Sisterhood of the Traveling Pants,119,6/1/05,195,6.3,2005,27914082.2413623,43605214.2612376
787,1.330824,110000000.0,478207520.0,Mr. & Mrs. Smith,120,6/7/05,1750,6.5,2005,122821961.861994,533948961.668717
1656,1.310993,75000000.0,142400065.0,The Legend of Zorro,129,10/24/05,592,5.8,2005,83742246.724087,158998685.023413
1830,1.274645,42000000.0,24127895.0,Lord of War,122,9/16/05,822,6.9,2005,46895658.1654887,26940321.8136382
6795,1.273393,65000000.0,64321501.0,Zathura: A Space Adventure,101,11/6/05,389,5.9,2005,72576613.8275421,71819026.7520748
9947,1.270018,43000000.0,56681566.0,Elektra,97,1/13/05,329,5.0,2005,48012221.4551432,63288555.7957283
3933,1.265401,40000000.0,117195061.0,Corpse Bride,77,9/9/05,1022,7.0,2005,44662531.5861797,130855702.841419
533,1.212451,30000000.0,192452832.0,The Curse of the Were-Rabbit,85,9/4/05,373,6.6,2005,33496898.6896348,214885767.201243
2800,1.210683,70000000.0,88933562.0,Rumor Has It...,97,12/23/05,181,5.2,2005,78159430.2758145,99299950.5474118
9667,1.200307,29000000.0,21126225.0,The Jacket,103,3/4/05,219,6.6,2005,32380335.3999803,23588767.283981
25,1.148377,72000000.0,96889998.0,Jarhead,125,11/4/05,448,6.4,2005,80392556.8551235,108183814.901497
16320,1.110148,39000000.0,38869464.0,Serenity,119,8/25/05,814,7.3,2005,43545968.2965252,43400216.5909469
215,1.107734,4000000.0,152925093.0,Saw II,92,10/28/05,617,6.2,2005,4466253.15861797,170750544.910799
9007,1.102836,58000000.0,102854431.0,Just Like Heaven,95,9/16/05,304,6.5,2005,64760670.7999606,114843481.832901
11451,1.094959,50000000.0,66002004.0,Herbie Fully Loaded,101,6/18/05,294,5.2,2005,55828164.4827247,73695414.710029
9621,1.08379,57000000.0,52034889.0,Elizabethtown,123,9/3/05,192,6.0,2005,63644107.5103061,58100246.8386464
8292,1.075427,45000000.0,92374674.0,Four Brothers,109,8/11/05,379,6.6,2005,50245348.0344522,103142169.882201
1690,1.056592,4800000.0,80578934.0,Hostel,94,1/6/05,448,5.7,2005,5359503.79034157,89971479.6238923
5236,1.05364,15000000.0,15785148.0,Kiss Kiss Bang Bang,103,2/12/05,527,7.1,2005,16748449.3448174,17625116.778563
921,1.053307,88000000.0,108539911.0,Cinderella Man,144,6/2/05,370,7.0,2005,98257569.4895954,121191680.084965
116,1.051177,15000000.0,85306374.0,Match Point,124,5/12/05,620,7.1,2005,16748449.3448174,95249965.5819366
10982,1.048193,15000000.0,51053787.0,Hoodwinked!,80,12/16/05,288,6.0,2005,16748449.3448174,57004784.3620398
11096,1.045798,25000000.0,122644820.0,Hide and Seek,101,1/27/05,240,6.2,2005,27914082.2413623,136940703.678283
9722,1.014707,85000000.0,131426169.0,Bewitched,102,6/21/05,262,4.9,2005,94907879.6206319,146745635.605327
8814,1.001465,60000000.0,55987321.0,Doom,100,10/20/05,321,4.9,2005,66993797.3792696,62513387.3147021
9641,0.982784,60000000.0,129181830.0,Cheaper by the Dozen 2,94,12/21/05,285,5.8,2005,66993797.3792696,144239689.068387
11431,0.956847,30000000.0,50451307.0,Fever Pitch,103,4/6/05,112,5.7,2005,33496898.6896348,56332077.3112888
11648,0.94817,30000000.0,58405313.0,Must Love Dogs,98,7/21/05,80,6.0,2005,33496898.6896348,65213228.4165803
9777,0.918476,20000000.0,7535331.0,Proof,100,9/5/05,88,6.1,2005,22331265.7930898,8413673.96999548
179,0.906223,80000000.0,162944923.0,The Interpreter,128,4/4/05,197,6.2,2005,89325063.1723595,181938319.257378
4442,0.899944,88000000.0,105316267.0,The Brothers Grimm,118,8/25/05,451,5.4,2005,98257569.4895954,117592277.535651
1947,0.893879,30000000.0,18618284.0,An Unfinished Life,108,9/9/05,82,6.9,2005,33496898.6896348,20788492.4307616
2026,0.887848,52000000.0,77944725.0,Hostage,113,3/9/05,280,6.0,2005,58061291.0620336,87030218.5572148
6519,0.885834,50000000.0,110803676.0,The Dukes of Hazzard,104,8/5/05,185,5.2,2005,55828164.4827247,123719316.98037
612,0.869394,70000000.0,130358911.0,Munich,164,12/22/05,382,6.7,2005,78159430.2758145,145553974.501937
8643,0.857834,19000000.0,144216468.0,The Exorcism of Emily Rose,122,9/9/05,323,6.2,2005,21214702.5034353,161026813.932432
9388,0.852969,6500000.0,24793509.0,Thank You for Smoking,92,9/5/05,341,7.1,2005,7257661.38275421,27683521.9711183
11453,0.839023,22000000.0,22400154.0,Deuce Bigalow: European Gigolo,83,8/6/05,118,4.8,2005,24564392.3723988,25011189.6390072
231,0.835676,50000000.0,94000000.0,Syriana,128,11/23/05,245,6.0,2005,55828164.4827247,104956949.227522
8999,0.82677,22000000.0,57479076.0,Derailed,108,11/11/05,173,6.2,2005,24564392.3723988,64179026.1848606
257,0.826568,50000000.0,42093706.0,Oliver Twist,130,9/23/05,143,6.6,2005,55828164.4827247,47000286.8451091
9913,0.824869,43000000.0,91974818.0,The Skeleton Key,104,7/29/05,289,6.3,2005,48012221.4551432,102695705.351453
5289,0.79295,12000000.0,10289.0,Chaos,106,1/17/05,162,6.3,2005,13398759.4758539,11488.319687255
6439,0.786786,30000000.0,93772522.0,Racing Stripes,102,1/6/05,80,5.1,2005,33496898.6896348,104702955.643518
3291,0.784909,7000000.0,54600000.0,"Good Night, and Good Luck.",93,9/16/05,154,6.4,2005,7815943.02758145,60964355.6151353
7214,0.775677,30000000.0,76669806.0,Coach Carter,136,1/14/05,272,7.3,2005,33496898.6896348,85606690.8045318
59,0.773901,32000000.0,60740827.0,A History of Violence,96,9/23/05,403,6.7,2005,35730025.2689438,67820977.6114545
10065,0.773231,19000000.0,108047131.0,The Amityville Horror,90,4/15/05,293,6.0,2005,21214702.5034353,120641460.02709
7552,0.767076,100000000.0,202026112.0,Fun with Dick and Jane,90,12/21/05,363,5.9,2005,111656328.965449,225574940.210827
10027,0.743639,45000000.0,50871113.0,Unleashed,103,2/2/05,279,6.5,2005,50245348.0344522,56800817.2796654
7233,0.738384,45000000.0,16809014.0,Rebound,103,7/1/05,52,5.5,2005,50245348.0344522,18768327.9676884
11638,0.737768,35000000.0,68915888.0,Guess Who,105,3/25/05,139,5.4,2005,39079715.1379072,76948950.6147406
9687,0.733587,169000.0,18564702.0,Keeping Mum,103,12/2/05,73,6.5,2005,188699.195951609,20728664.7365753
9910,0.726858,35000000.0,30526509.0,Two for the Money,122,10/7/05,78,5.9,2005,39079715.1379072,34084779.3107075
7873,0.722961,2000000.0,5967038.0,Harsh Times,120,9/11/05,85,6.0,2005,2233126.57930898,6662575.57877337
9315,0.719502,55000000.0,223387299.0,Flightplan,98,9/22/05,427,6.0,2005,61410980.9309971,249426057.438472
